ID,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Education_Int,Marital_Status_Int,Children,MntTotalSpent,Age,NumTotalPurchases,Seniority
3107,71322.0,31,121,24,124,24,15,42,4,1,7,2,0,2,1,1,350,47,12,1
7734,79244.0,58,471,102,125,212,61,245,4,10,7,1,0,2,2,0,1216,30,21,3
1146,49912.0,5,520,8,223,32,49,42,10,5,7,8,0,3,1,1,874,74,22,3
11031,48699.0,90,26,1,10,2,0,1,1,0,3,5,0,4,2,2,40,73,4,2
7428,80144.0,47,240,132,445,250,192,108,3,7,8,1,0,2,1,0,1367,48,18,2
975,54252.0,25,178,4,26,8,4,44,4,1,5,6,0,2,0,2,264,67,10,2
1103,81929.0,60,1486,55,278,49,0,185,4,4,10,6,0,3,2,1,2053,47,18,3
3422,76068.0,67,1115,12,128,33,12,76,2,3,4,6,0,2,2,1,1376,48,9,3
1055,53204.0,40,29,0,8,2,0,6,1,0,3,4,0,3,2,2,45,47,4,1
6544,67911.0,63,529,0,356,63,28,0,6,7,11,3,0,4,1,1,976,74,24,1
1241,14796.0,1,13,3,8,7,4,16,1,0,3,9,0,1,2,1,51,39,4,3
2909,78128.0,89,934,24,230,16,24,36,8,4,6,3,0,4,2,1,1264,49,18,1
5802,14188.0,40,2,7,11,16,12,27,2,0,4,6,0,0,2,0,75,51,6,2
1407,20425.0,5,4,12,5,3,16,17,2,0,3,7,0,0,2,1,57,37,5,3
6183,58646.0,3,62,1,44,6,5,22,2,1,4,4,0,3,2,1,140,61,7,2
340,72967.0,1,158,35,179,0,0,125,7,2,8,5,0,2,3,1,497,53,17,3
5991,48150.0,24,173,2,39,3,2,47,5,1,4,7,0,3,2,1,266,74,10,2
3104,82332.0,89,830,59,968,51,79,19,5,3,12,2,0,2,0,0,2006,62,20,3
9729,58275.0,48,189,10,253,56,43,64,8,2,7,7,0,2,4,2,615,68,17,2
1008,44953.0,31,728,17,133,11,8,124,7,3,13,6,0,4,1,0,1021,42,23,3
11091,34587.0,68,7,2,9,2,0,2,1,0,3,4,0,2,1,2,22,70,4,1
3969,43018.0,46,35,4,17,7,6,64,2,2,2,5,0,3,1,1,133,49,6,2
1916,45736.0,92,188,3,180,20,3,43,7,1,6,7,0,3,2,1,437,69,14,2
9907,66476.0,80,742,28,152,25,9,57,6,8,10,4,0,3,1,1,1013,54,24,2
87,27733.0,16,0,7,5,26,2,17,2,0,3,7,0,1,2,1,57,42,5,2
8659,69805.0,50,750,71,174,13,10,20,6,8,11,2,0,4,1,1,1038,71,25,1
6262,72217.0,93,816,42,450,55,56,154,3,10,8,2,0,3,0,0,1573,61,21,2
6147,25818.0,51,5,2,8,2,2,9,0,1,2,7,0,2,3,1,28,52,3,3
8832,37509.0,24,37,5,56,12,8,5,3,0,4,7,0,3,1,1,123,47,7,3
10067,25176.0,79,4,0,4,0,0,5,1,0,2,7,0,1,1,2,13,47,3,2
7532,43586.0,26,99,2,11,4,0,16,3,0,4,8,0,2,2,1,132,43,7,3
4915,53230.0,86,176,72,98,136,21,229,5,2,12,5,0,1,2,1,732,67,19,3
2115,50116.0,68,54,0,10,0,0,2,1,0,4,5,0,2,1,2,66,66,5,1
2088,84906.0,98,997,15,414,99,30,76,5,6,12,2,0,2,1,0,1631,51,23,2
2493,61286.0,34,356,0,107,19,9,117,7,1,8,5,0,2,2,1,608,57,16,2
6292,82333.0,60,1311,0,359,46,89,17,4,3,10,2,0,4,2,0,1822,37,17,2
1631,65220.0,3,890,63,292,0,25,12,8,4,7,6,0,4,1,0,1282,58,19,3
10104,33590.0,65,4,0,2,0,0,2,1,0,2,7,0,2,1,3,8,49,3,2
3006,30992.0,83,17,0,14,7,3,2,1,0,3,7,0,2,3,1,43,47,4,2
3919,72309.0,64,960,0,883,50,38,0,5,6,8,3,0,3,0,0,1931,47,19,2
11181,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,4,2,0,8,74,0,2
642,16005.0,69,1,3,2,20,30,47,2,1,2,8,0,0,2,1,103,43,5,3
4369,65487.0,48,240,67,500,199,0,163,3,5,6,2,0,3,2,0,1169,66,14,1
10127,58692.0,21,301,11,61,4,7,11,8,2,4,7,0,2,2,1,395,58,14,1
271,40590.0,30,154,0,50,6,11,37,3,4,3,6,0,2,4,2,258,54,10,2
4973,20587.0,39,2,3,6,4,1,9,1,1,2,7,0,2,0,1,25,53,4,1
2948,62637.0,76,104,12,48,4,12,5,2,2,5,2,0,3,3,1,185,69,9,1
2715,29435.0,11,70,3,37,4,2,64,3,2,2,9,0,3,3,2,180,57,7,3
10432,19346.0,26,2,0,9,3,6,2,1,0,3,8,0,2,3,1,22,49,4,1
9216,35788.0,34,23,2,11,3,1,4,2,0,3,6,0,2,2,2,44,52,5,1
7124,36997.0,72,43,4,12,8,0,27,2,1,4,5,0,2,3,2,94,55,7,2
9727,23539.0,13,4,24,11,16,1,25,2,0,4,6,0,2,2,0,81,66,6,1
5136,65333.0,58,654,7,92,0,15,30,9,4,8,6,0,2,0,1,798,50,21,1
9790,78499.0,12,912,72,170,47,36,97,11,3,4,4,0,2,0,0,1334,66,18,2
1818,29732.0,23,25,0,8,0,1,4,2,0,2,9,0,4,1,1,38,52,4,1
1100,41275.0,33,24,4,22,0,2,9,3,1,3,5,0,3,1,3,61,63,7,1
7873,63516.0,30,141,11,114,15,14,5,4,1,7,5,0,4,1,2,300,50,12,2
10609,42769.0,15,71,0,13,3,1,0,1,1,4,4,0,4,2,1,88,61,6,2
6950,49572.0,25,35,1,16,0,1,1,2,0,3,7,0,3,2,2,54,65,5,2
7233,69209.0,4,496,32,849,229,48,128,5,3,6,4,0,2,2,0,1782,51,14,3
9481,17148.0,80,9,9,11,13,10,16,3,1,3,8,0,2,2,1,68,47,7,1
7699,40590.0,30,154,0,50,6,11,37,3,4,3,6,0,2,4,2,258,54,10,2
2711,30560.0,6,9,1,5,4,5,7,1,0,3,7,0,3,1,1,31,47,4,2
8933,32146.0,16,26,3,23,4,7,3,2,0,4,6,0,1,2,1,66,40,6,1
8726,41713.0,57,77,8,44,10,10,25,3,1,4,6,0,1,3,2,174,59,8,1
1515,34176.0,9,11,2,7,4,2,2,1,0,3,3,0,3,1,1,28,48,4,1
5186,58482.0,59,576,7,115,19,7,7,7,4,9,6,0,4,2,1,731,68,20,1
10157,59686.0,78,89,15,89,34,42,5,4,1,6,4,0,2,0,1,274,58,11,1
5667,60896.0,90,1013,30,399,60,46,153,9,10,4,6,0,4,2,1,1701,59,23,3
902,62994.0,74,224,12,48,4,12,12,6,2,4,6,0,2,1,1,312,43,12,1
977,47320.0,10,200,19,111,50,15,19,5,1,8,6,0,2,1,1,414,66,14,2
7313,74859.0,63,570,73,614,133,102,73,6,5,11,3,0,1,4,0,1565,74,22,2
7600,15253.0,13,1,3,3,8,1,13,1,0,3,7,0,0,0,1,29,31,4,2
9706,31560.0,98,62,1,20,4,0,7,2,1,3,8,0,4,0,1,94,49,6,2
2429,72071.0,4,531,69,300,150,138,150,5,4,8,2,0,2,3,1,1338,69,17,2
3520,91172.0,94,162,28,818,0,28,56,4,3,7,3,0,3,0,0,1092,33,14,2
10394,90000.0,91,675,144,133,94,192,241,4,8,5,1,0,2,2,0,1479,39,17,2
4548,41967.0,66,23,4,10,0,2,15,1,0,3,4,0,2,0,2,54,42,4,2
9362,69263.0,14,492,5,32,13,5,21,9,1,7,6,0,2,0,1,568,58,17,1
3968,65706.0,77,918,10,129,13,0,129,11,3,12,7,0,1,3,0,1199,53,26,2
4084,60934.0,41,224,155,155,192,93,54,6,4,11,4,0,2,1,1,873,48,21,1
6721,71965.0,21,572,19,286,50,38,248,6,3,5,3,0,2,2,1,1213,72,14,2
2829,65210.0,25,626,0,70,0,7,28,9,3,8,6,0,2,2,1,731,68,20,1
1772,79174.0,2,1074,37,518,193,92,129,5,6,7,2,0,4,2,0,2043,48,18,2
1544,81380.0,51,741,68,689,224,68,103,4,2,10,2,0,3,3,0,1893,56,16,3
492,48432.0,3,322,3,50,4,3,42,7,1,6,8,0,4,0,1,424,50,14,3
4377,52914.0,32,254,10,44,30,10,227,7,3,3,7,0,2,2,1,575,52,13,2
4541,38946.0,84,116,6,82,6,6,41,3,1,6,5,0,2,1,1,257,68,10,2
1321,26067.0,49,22,2,18,0,2,12,3,0,3,8,0,2,2,1,56,49,6,2
8858,44325.0,69,516,0,21,0,0,5,8,2,7,8,0,4,2,1,542,51,17,2
3266,42523.0,96,14,36,11,3,26,35,1,1,4,2,0,2,2,0,125,59,6,1
11187,26487.0,23,2,8,10,12,14,23,2,1,3,5,0,0,0,1,69,45,6,2
8207,53233.0,18,28,0,9,3,0,0,1,0,3,4,0,1,2,1,40,66,4,1
9723,67716.0,8,530,142,217,62,9,56,7,4,13,5,0,2,2,1,1016,63,24,2
2666,76234.0,21,519,50,167,130,0,41,8,3,11,3,0,3,2,1,907,51,22,1
5721,84117.0,60,611,76,749,59,45,26,7,10,6,2,0,4,2,0,1566,67,23,1
10652,65487.0,48,240,67,500,199,0,163,3,5,6,2,0,3,1,0,1169,66,14,1
1646,25224.0,36,4,9,12,11,2,8,1,1,3,3,0,0,2,1,46,51,5,1
4418,89616.0,36,671,47,655,145,111,15,7,5,12,2,0,3,0,0,1644,40,24,2
2656,40851.0,63,23,1,7,0,4,24,1,1,2,7,0,2,3,2,59,52,4,2
7990,27469.0,2,9,1,2,3,2,0,0,0,3,6,0,2,2,0,17,76,3,3
8722,82347.0,38,556,54,845,202,133,63,7,7,10,3,0,1,2,0,1853,66,24,3
7118,73803.0,61,833,80,363,52,26,174,9,5,6,6,0,2,2,1,1528,66,20,3
2980,8820.0,52,12,0,13,4,2,4,3,0,3,8,0,3,0,2,35,71,6,2
1839,43322.0,25,56,7,48,10,2,18,3,0,4,7,0,2,0,0,141,49,7,1
10722,55593.0,63,293,8,124,11,4,106,6,6,3,6,0,2,1,1,546,50,15,2
2632,50501.0,10,297,0,38,13,0,152,5,4,4,6,0,2,2,2,500,69,13,2
9014,37085.0,65,39,1,16,2,0,3,3,0,3,8,0,2,2,2,61,48,6,1
7620,16185.0,71,5,11,16,21,8,45,2,2,2,8,0,0,0,1,106,33,6,2
10968,57731.0,0,266,21,300,65,8,44,8,8,6,6,0,2,0,1,704,54,22,3
11133,48432.0,3,322,3,50,4,3,42,7,1,6,8,0,4,0,1,424,50,14,3
2736,73807.0,88,366,124,156,71,78,54,5,5,11,2,0,2,2,1,849,45,21,2
1876,18929.0,15,32,0,8,23,4,18,1,0,4,6,0,2,2,0,85,33,5,2
5959,35893.0,80,158,0,23,0,0,18,3,1,5,8,0,2,0,2,199,55,9,3
1092,61014.0,17,269,129,495,182,43,29,9,3,4,7,0,2,2,1,1147,43,16,3
4333,32144.0,76,41,0,10,0,0,3,2,1,3,7,0,2,1,2,54,69,6,1
3850,14918.0,52,3,3,3,15,4,15,1,0,3,6,0,0,1,1,43,60,4,3
6168,45146.0,28,33,0,5,0,0,15,1,1,2,4,0,2,3,2,53,60,4,2
607,41769.0,31,302,29,131,32,0,27,8,1,7,8,0,1,3,1,521,68,16,2
10469,88325.0,42,519,71,860,93,27,53,6,2,9,2,0,2,1,0,1623,42,17,1
6983,38054.0,24,23,2,17,2,1,0,2,0,3,7,0,3,3,2,45,73,5,1
3661,80617.0,42,594,51,631,72,55,32,4,6,8,2,0,1,0,0,1435,28,18,3
9303,5305.0,12,12,4,7,1,3,5,1,0,0,13,0,2,2,1,32,47,1,2
692,36807.0,88,4,2,5,0,0,5,1,0,2,6,0,2,1,2,16,69,3,3
736,28427.0,67,18,3,19,3,3,6,2,0,3,8,0,2,1,1,52,40,5,2
9589,82032.0,54,332,194,377,149,125,57,4,6,7,1,0,4,4,0,1234,75,17,1
4838,22775.0,40,5,1,8,0,0,1,1,0,2,8,0,2,1,1,15,45,3,2
9246,40101.0,73,171,3,129,26,24,62,6,1,6,7,0,3,1,1,415,38,13,3
6261,58025.0,81,270,31,88,11,48,22,3,2,10,4,0,2,2,1,470,44,15,2
7366,75777.0,12,712,26,538,69,13,80,3,6,11,1,0,3,0,0,1438,41,20,2
10659,7500.0,7,2,8,11,3,8,21,3,2,2,7,0,1,1,1,53,44,7,2
1448,33562.0,33,21,12,12,0,3,3,2,0,4,4,0,3,2,3,51,60,6,1
4286,57642.0,24,580,6,58,8,0,27,7,6,6,4,0,4,0,1,679,53,19,1
4749,58554.0,55,368,24,68,38,0,88,8,2,6,7,0,2,1,2,586,55,16,3
4478,63777.0,87,457,5,106,15,17,53,11,1,6,8,0,2,2,2,653,44,18,2
4201,57967.0,39,229,7,137,4,0,91,4,2,8,5,0,2,0,1,468,61,14,2
8720,,53,32,2,1607,12,4,22,0,0,1,0,0,1,1,0,1679,45,1,3
10084,24434.0,9,3,2,8,20,0,17,2,1,2,7,0,2,2,2,50,51,5,1
7004,11012.0,82,24,3,26,7,1,23,3,1,2,9,0,2,0,1,84,39,6,2
9817,44802.0,71,853,10,143,13,10,20,9,4,12,8,0,3,0,0,1049,53,25,3
8080,26816.0,50,5,1,6,3,4,3,0,0,3,4,0,2,0,0,22,37,3,3
9432,666666.0,23,9,14,18,8,1,12,3,1,3,6,0,2,1,1,62,46,7,2
8372,34421.0,81,3,3,7,6,2,9,1,0,2,7,0,2,2,1,30,49,3,2
10870,61223.0,46,709,43,182,42,118,247,9,3,4,5,0,2,2,1,1341,56,16,2
4001,64014.0,56,406,0,30,0,0,8,8,2,5,7,0,4,1,3,444,77,15,1
7270,56981.0,91,908,48,217,32,12,24,2,3,13,6,0,2,3,0,1241,42,18,1
8235,69245.0,8,428,30,214,80,30,61,6,5,10,3,0,3,1,1,843,67,21,1
9405,52869.0,40,84,3,61,2,1,21,3,1,4,7,0,4,2,2,172,69,8,3
